Permissions,FEAT_LABEL
"['android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'zw.ytwd.hnuw.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'android.permission.CAMERA', 'android.permission.INTERNET']",red
"['android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_PRIVILEGED_PHONE_STATE', 'android.permission.CAMERA', 'android.permission.INTERNET']",red
"['android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.WRITE_SETTINGS', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.FLASHLIGHT', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_PHONE_STATE', 'android.permission.INSTALL_PACKAGES', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_LOGS', 'android.permission.CHANGE_WIFI_STATE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.WAKE_LOCK', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.CAMERA']",red
"['android.permission.ACCESS_FINE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_NUMBERS', 'android.permission.INTERNET', 'android.permission.REORDER_TASKS', 'android.permission.RECORD_AUDIO', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CAMERA', 'android.permission.REQUEST_DELETE_PACKAGES', 'android.permission.QUERY_ALL_PACKAGES', 'android.permission.MANAGE_EXTERNAL_STORAGE', 'android.permission.FOREGROUND_SERVICE', 'android.permission.READ_CALL_LOG', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_EXTERNAL_STORAGE']",red
"['com.majeur.launcher.permission.UPDATE_BADGE', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.WRITE_SETTINGS', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.FLASHLIGHT', 'android.permission.MODIFY_AUDIO_SETTINGS', 'com.oppo.launcher.permission.READ_SETTINGS', 'android.permission.WRITE_CALL_LOG', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.permission.PUSH_PROVIDER', 'com.oppo.launcher.permission.WRITE_SETTINGS', 'com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.FOREGROUND_SERVICE', 'com.huawei.android.launcher.permission.WRITE_SETTINGS', 'android.permission.PROCESS_OUTGOING_CALLS', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.permission.MIPUSH_RECEIVE', 'com.sec.android.provider.badge.permission.WRITE', 'android.permission.GET_TASKS', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'me.everything.badger.permission.BADGE_COUNT_WRITE', 'android.permission.ACCESS_NETWORK_STATE', 'com.meizu.flyme.push.permission.RECEIVE', 'android.permission.CALL_PHONE', 'android.permission.VIBRATE', 'android.permission.READ_APP_BADGE', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'me.everything.badger.permission.BADGE_COUNT_READ', 'android.permission.READ_PHONE_STATE', 'android.permission.ANSWER_PHONE_CALLS', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.DISABLE_KEYGUARD', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'com.sec.android.provider.badge.permission.READ', 'android.permission.CHANGE_CONFIGURATION', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.permission.PROCESS_PUSH_MSG', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_PRIVILEGED_PHONE_STATE', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.permission.RECEIVE_MSG', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'android.permission.INTERNET', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.push.permission.MESSAGE', 'android.permission.CHANGE_WIFI_STATE', 'com.meizu.c2dm.permission.RECEIVE', 'android.permission.RECORD_AUDIO', 'android.permission.READ_CALL_LOG', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA', 'android.permission.WAKE_LOCK', 'com.eLKcXlnPBFyY.yLBSmCYnikZjJhockxMu.permission.C2D_MESSAGE', 'android.permission.CAMERA']",red
"['android.permission.FLASHLIGHT', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INSTALL_SHORTCUT', 'android.permission.INTERNET', 'android.permission.DIAGNOSTIC', 'android.permission.DEVICE_POWER', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.MODIFY_PHONE_STATE', 'android.permission.WRITE_CONTACTS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.READ_CONTACTS', 'android.permission.BIND_APPWIDGET', 'android.permission.READ_MEDIA_IMAGES', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CALL_PHONE', 'android.permission.CALL_PRIVILEGED', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.DELETE_PACKAGES', 'android.permission.INSTALL_LOCATION_PROVIDER', 'android.permission.READ_LOGS', 'android.permission.MOUNT_FORMAT_FILESYSTEMS', 'android.permission.WRITE_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.RECORD_AUDIO', 'android.permission.DELETE_CACHE_FILES', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.REBOOT', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CALL_PHONE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'freemme.permission.msa', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.tiangua.tg.openadsdk.permission.TT_PANGOLIN', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CALL_PHONE', 'android.permission.FLASHLIGHT', 'android.permission.READ_LOGS', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_MEDIA_VIDEO', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.VIBRATE', 'android.permission.WRITE_CONTACTS', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.BROADCAST_STICKY', 'android.permission.ACCESS_SURFACE_FLINGER', 'android.permission.READ_LOGS', 'android.permission.CAMERA', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.WRITE_EXTERNAL_STORAGE']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.FOREGROUND_SERVICE', 'android.permission.WAKE_LOCK', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.GET_TASKS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.BROADCAST_STICKY', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.FOREGROUND_SERVICE', 'android.permission.WAKE_LOCK', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.GET_TASKS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.BLUETOOTH', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.DUMP', 'android.permission.BROADCAST_STICKY', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'pptv.permission.STATUSBAR_SHOW', 'com.ju.widget.permission.WIDGET_SERVICE', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.MANAGE_VOICE_KEYPHRASES', 'android.permission.CAMERA', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.FORCE_STOP_PACKAGES', 'android.permission.INTERNAL_SYSTEM_WINDOW', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.INTERACT_ACROSS_USERS', 'android.permission.BLUETOOTH', 'android.permission.READ_DREAM_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.GET_APP_OPS_STATS', 'android.permission.WRITE_DREAM_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.CONFIGURE_WIFI_DISPLAY', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.BROADCAST_STICKY', 'android.permission.REMOTE_AUDIO_PLAYBACK', 'android.permission.GET_TOP_ACTIVITY_INFO', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'com.ju.widget.permission.WIDGET_SERVICE', 'android.permission.START_ANY_ACTIVITY', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.ACCESS_FINE_LOCATION', 'com.jamdeo.screensaver.tv.provider.customdata.ACCESS_DATA', 'android.permission.WAKE_LOCK', 'android.permission.INTERACT_ACROSS_USERS_FULL', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.MANAGE_USERS', 'android.permission.EXPAND_STATUS_BAR', 'android.permission.READ_PROFILE', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.GET_DETAILED_TASKS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.REORDER_TASKS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_ALL_EXTERNAL_STORAGE']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.BLUETOOTH', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_MEMORY', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.USE_CREDENTIALS', 'android.permission.BROADCAST_STICKY', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.WAKE_LOCK', 'android.permission.GET_ACCOUNTS', 'android.permission.RUN_INSTRUMENTATION', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_SETTINGS', 'android.permission.PROCESS_CPU_USAGE', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.BLUETOOTH', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.jamdeo.screensaver.tv.provider.UPDATE_STATE', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.BROADCAST_STICKY', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.RUN_INSTRUMENTATION', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.BLUETOOTH', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.DUMP', 'android.permission.BROADCAST_STICKY', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'pptv.permission.STATUSBAR_SHOW', 'com.ju.widget.permission.WIDGET_SERVICE', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.MANAGE_VOICE_KEYPHRASES', 'android.permission.CAMERA', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.FORCE_STOP_PACKAGES', 'android.permission.INTERNAL_SYSTEM_WINDOW', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.VIBRATE', 'com.reva.wallet.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.POST_NOTIFICATIONS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_MEDIA_AUDIO', 'android.permission.WAKE_LOCK']",orange
"['android.permission.READ_PHONE_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CALL_PHONE', 'android.permission.FLASHLIGHT', 'android.permission.READ_LOGS', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.ACCESS_FINE_LOCATION', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.GET_ACCOUNTS', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.VIBRATE', 'android.permission.WRITE_CONTACTS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES']",orange
"['android.permission.ACCESS_WIFI_STATE', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.CALL_PHONE', 'android.permission.INTERNET', 'android.permission.INSTALL_PACKAGES', 'android.permission.CAMERA', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.CAPTURE_AUDIO_OUTPUT', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.FLASHLIGHT', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'com.asus.msa.SupplementaryDID.ACCESS', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_LOGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_COARSE_LOCATION']",orange
"['com.metanet.house.permission.MIPUSH_RECEIVE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.providers.media.MediaProvider', 'com.google.android.gms.permission.AD_ID', 'android.permission.CALL_PHONE', 'android.permission.RECORD_AUDIO', 'com.metanet.house.openadsdk.permission.TT_PANGOLIN', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.INTERNET', 'freemme.permission.msa', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'android.permission.CAMERA', 'android.permission.MANAGE_EXTERNAL_STORAGE', 'com.metanet.house.permission.KW_SDK_BROADCAST', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.BLUETOOTH', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.READ_PRIVILEGED_PHONE_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.QUERY_ALL_PACKAGES', 'android.permission.POST_NOTIFICATIONS', 'android.permission.REORDER_TASKS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'com.sec.android.provider.badge.permission.WRITE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_TASKS', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'android.permission.SET_WALLPAPER', 'android.permission.CHANGE_CONFIGURATION', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.sec.android.provider.badge.permission.READ', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.NOTIFICATION_SERVICE', 'android.permission.READ_LOGS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permissio.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'com.hihonor.push.permission.READ_PUSH_NOTIFICATION_INFO', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.sonyericsson.home.action.UPDATE_BADGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_APP_BADGE', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.RECEIVE_USER_PRESENT']",orange
"['android.permission.QUERY_ALL_PACKAGES', 'android.permission.MANAGE_EXTERNAL_STORAGE', 'com.metanet.house.permission.KW_SDK_BROADCAST', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_CONFIGURATION', 'freemme.permission.msa', 'android.permission.GET_TASKS', 'android.permission.INTERNET', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.metanet.house.openadsdk.permission.TT_PANGOLIN', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_NETWORK_STATE', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'android.permission.POST_NOTIFICATIONS', 'com.sec.android.provider.badge.permission.READ', 'android.permission.NOTIFICATION_SERVICE', 'android.permission.BLUETOOTH', 'android.permission.RECEIVE_USER_PRESENT', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.REORDER_TASKS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_PRIVILEGED_PHONE_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CALL_PHONE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'com.sonyericsson.home.action.UPDATE_BADGE', 'android.permission.READ_LOGS', 'com.hihonor.push.permission.READ_PUSH_NOTIFICATION_INFO', 'com.sec.android.provider.badge.permission.WRITE', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.RECORD_AUDIO', 'android.permission.SET_WALLPAPER', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.asus.msa.SupplementaryDID.ACCESS', 'com.android.providers.media.MediaProvider', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permissio.WRITE_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.READ_PHONE_STATE', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.google.android.gms.permission.AD_ID', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.VIBRATE', 'com.metanet.house.permission.MIPUSH_RECEIVE', 'android.permission.CAMERA', 'android.permission.READ_APP_BADGE']",orange
